city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,80,0
city_83,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,8.273908989,1
city_150,0.698,missing,No relevent experience,Part time course,Graduate,STEM,9,missing,missing,1,53,1
city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,3,5000-9999,Pvt Ltd,1,31,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,11,100-500,Pvt Ltd,2,58,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,missing,missing,2,128,0
city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,missing,missing,never,14.43026933,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Funded Startup,1,42,0
city_114,0.926,missing,No relevent experience,Full time course,Masters,STEM,<1,50-99,Pvt Ltd,1,23,0
city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,56,0
city_117,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,missing,missing,never,72,1
city_103,0.668685211,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,73.28479258,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,missing,missing,4,20,1
city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,43,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,102,0
city_103,0.828139746,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,19.37340307,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,missing,missing,2,15,1
city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,14,10000+,Public Sector,>4,50,0
city_103,0.699739182,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,>4,18.99178894,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,22,0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,missing,missing,1,171.4467718,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,missing,Pvt Ltd,2,18.38764189,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,18,50-99,Pvt Ltd,1,92,1
city_21,0.798044978,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,26.610463,1
city_103,0.92,missing,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,1,13,0
city_138,0.836,Male,No relevent experience,Part time course,Masters,Humanities,19,Oct-49,Pvt Ltd,4,20,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,101,0
city_103,0.716487959,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,missing,missing,1,58.30290542,1
city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,missing,missing,never,8,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,124,0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,3,14,0
city_21,0.675850926,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,missing,Pvt Ltd,2,29.70363756,1
city_21,0.774798407,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,missing,Pvt Ltd,1,53.36276291,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,missing,missing,1,248,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,Oct-49,Pvt Ltd,2,74,0
city_21,0.877135974,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,missing,missing,1,69.74859809,1
city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,>4,23,0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,1,156,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,missing,missing,>4,46,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,292,0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,3,112,0
city_21,0.738854748,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,missing,missing,1,48.66870024,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Funded Startup,1,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,missing,11,500-999,Pvt Ltd,1,7,0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,missing,Pvt Ltd,2,36.93543069,1
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,missing,missing,1,284,0
city_114,0.926,missing,No relevent experience,no_enrollment,Phd,STEM,7,500-999,NGO,never,46,0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,missing,19,missing,missing,1,56,0
city_143,0.74,missing,Has relevent experience,missing,Phd,Humanities,2,missing,missing,1,20,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,2,96,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,missing,missing,1,31.11705977,1
city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,144,0
city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,missing,missing,>4,110,0
city_28,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,4,29,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,9,1
city_10,0.895,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,24,0
city_103,0.92,missing,No relevent experience,Full time course,Graduate,STEM,2,missing,missing,1,226,1
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,22,0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,never,89,1
city_21,0.846718572,Male,No relevent experience,Full time course,Graduate,STEM,>20,missing,missing,never,105.592193,1
city_16,0.91,missing,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,4,0
city_103,0.830991472,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,23.7388466,1
city_89,0.682147774,missing,Has relevent experience,no_enrollment,Graduate,STEM,10,missing,Pvt Ltd,never,330.3375412,1
city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,11,Oct-49,Pvt Ltd,4,106,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,94,1
city_159,0.843,missing,No relevent experience,Full time course,Graduate,STEM,7,missing,Public Sector,missing,28,1
city_103,0.901598113,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,49.77321086,1
city_103,0.658971043,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,Pvt Ltd,3,43.11350123,1
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,missing,missing,>4,10,1
city_104,0.924,missing,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,missing,27,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,1,Oct-49,Pvt Ltd,1,69,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,106,0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Oct-49,Pvt Ltd,>4,48,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,22,0
city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,11,missing,missing,1,18,1
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,57,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,46,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,188,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0
city_24,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,3,6,0
city_21,0.772105986,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,missing,missing,1,96.60177384,1
city_19,0.682,missing,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Early Stage Startup,>4,25,1
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,missing,missing,1,130,0
city_54,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,4,73,0
city_21,0.624,missing,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,6,1
city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,>20,missing,missing,>4,15,0
city_21,0.763837875,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,missing,Pvt Ltd,1,44.24451813,1
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,20,0
city_100,0.887,Other,Has relevent experience,missing,Graduate,Humanities,>20,missing,missing,1,37,0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,25,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,53.66444263,1
city_100,0.887,missing,Has relevent experience,no_enrollment,High School,missing,6,100-500,Pvt Ltd,1,61,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,never,14,1
city_91,0.812291539,Male,Has relevent experience,Full time course,Graduate,STEM,3,missing,missing,never,38.88554586,1
city_45,0.649614563,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,>4,220.2692863,1
city_21,0.865327837,Male,Has relevent experience,Full time course,Graduate,STEM,6,missing,missing,1,29.17943558,1
city_21,0.624,missing,No relevent experience,Full time course,High School,missing,7,missing,missing,never,46,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,22,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,94,0
city_23,0.899,missing,No relevent experience,Full time course,High School,missing,12,10000+,Pvt Ltd,2,99,1
city_158,0.766,missing,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,97,1
city_103,0.92,missing,Has relevent experience,no_enrollment,Graduate,STEM,7,missing,Pvt Ltd,1,11.43295232,1
city_21,0.624,Male,No relevent experience,Full time course,High School,missing,10,missing,missing,1,109,1
city_91,0.691,missing,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,6,0
city_64,0.666,Male,No relevent experience,Part time course,Graduate,STEM,3,missing,missing,1,53,0
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,47,0
city_136,0.897,missing,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,NGO,1,102,0
city_71,0.884,missing,Has relevent experience,Part time course,Masters,STEM,6,Oct-49,Early Stage Startup,1,70,0
city_103,0.92,missing,No relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,1,36.02163081,1
city_75,0.899966772,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,missing,missing,1,27.19403348,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,3,58,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,138,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,11,0
city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,15,missing,missing,1,36,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,19,500-999,NGO,1,14,0
city_28,0.939,Male,No relevent experience,Part time course,High School,missing,4,Oct-49,Pvt Ltd,1,12,0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,missing,3,missing,missing,1,78,1
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,50,1
city_21,0.654656135,Male,No relevent experience,Full time course,Graduate,STEM,<1,missing,missing,never,34.33688061,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,106.1113439,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,36.43490906,1
city_53,0.692336061,Male,Has relevent experience,Full time course,Graduate,STEM,2,missing,missing,1,110.4245825,1
city_21,0.85912586,Male,No relevent experience,Full time course,High School,missing,1,missing,missing,never,58.94344121,1
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,missing,missing,1,147,0
city_105,0.794,Male,No relevent experience,no_enrollment,High School,missing,3,missing,Pvt Ltd,never,14,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,5,1000-4999,Public Sector,2,37,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,missing,Pvt Ltd,2,106.4054071,1
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,1,missing,missing,1,13,0
city_73,0.906295533,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,1,40.86616811,1
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,missing,missing,3,160,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,55.74403321,1
city_90,0.774981999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,missing,missing,1,102.3563173,1
city_114,0.926,Male,No relevent experience,no_enrollment,High School,missing,4,100-500,Pvt Ltd,3,40,0
city_73,0.868622322,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,1,167.2082168,1
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,68,0
city_136,0.897,missing,No relevent experience,Full time course,Masters,STEM,1,missing,missing,never,16,0
city_48,0.835699954,Male,No relevent experience,Full time course,Masters,STEM,6,missing,missing,1,128.9184963,1
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,75,1
city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,31,0
city_103,0.92,missing,Has relevent experience,Full time course,High School,missing,2,missing,missing,1,41,0
city_73,0.754,missing,Has relevent experience,no_enrollment,Graduate,STEM,15,missing,missing,2,56,0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,16,missing,missing,>4,60,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,missing,missing,>4,19,1
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,1,missing,missing,1,42,1
city_70,0.698,Male,No relevent experience,Full time course,High School,missing,3,<10,Early Stage Startup,never,67,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,4,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Public Sector,1,7,0
city_46,0.762,Male,No relevent experience,Full time course,High School,missing,8,missing,missing,1,36,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,13.4713541,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,500-999,Public Sector,3,286,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,76,0
city_114,0.624,missing,Has relevent experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,1,27.24896781,1
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,100,1
city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,19,0
city_21,0.739321694,Male,Has relevent experience,no_enrollment,Graduate,STEM,missing,Oct-49,Pvt Ltd,2,271.5728296,1
city_165,0.903,missing,Has relevent experience,no_enrollment,Masters,STEM,11,missing,Pvt Ltd,1,49,0
city_21,0.922435807,Male,No relevent experience,Full time course,High School,missing,3,missing,missing,never,169.1166072,1
city_67,0.855,missing,No relevent experience,no_enrollment,Primary School,missing,2,missing,missing,1,127,0
city_21,0.638301266,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,missing,missing,never,83.04111731,1
city_159,0.843,Male,Has relevent experience,no_enrollment,High School,missing,>20,missing,missing,>4,44,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,2,34,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,87,0
city_21,0.707351525,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,51.8178541,1
city_103,0.92,missing,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Early Stage Startup,>4,94,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,55,0
city_165,0.903,Male,No relevent experience,Full time course,Masters,Humanities,<1,missing,missing,never,112,1
city_21,0.895586874,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,6.890030962,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,39,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,50,1
city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,1,missing,missing,1,96,0
city_105,0.794,Female,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,>4,206,0
city_114,0.925923277,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,4,49.94885162,1
city_149,0.689,Male,No relevent experience,Full time course,High School,missing,1,missing,missing,1,30,1
city_90,0.644952492,Male,Has relevent experience,Full time course,Graduate,STEM,15,missing,missing,1,25.45172392,1
